,author_id,text,id,created_at.x,location,name,username,actor,allsides_url,bias_rating
5052,45564482,The migrant caravan that disembarked from Honduras isn't happening close enough to a U.S. election for Republicans to profitably pretend that it’s an emergency. @zakcheneyrice writes https://t.co/ywEPiKOHTE,1219546729890177024,2020-01-21T09:06:13.000Z,"New York, NY",New York Magazine,NYMag,News Media,https://www.allsides.com/news-source/new-york-magazine,71
5053,5392522,"Hundreds of migrants from Central America have entered Mexican territory after wading across the Suchiate River.

Armed members of Mexico's National Guard are blocking the group. https://t.co/tlLfXWS9VO",1219440238193532928,2020-01-21T02:03:03.000Z,NA,NPR,NPR,NA,NA,NA
5054,45564482,The migrant caravan that disembarked from Honduras isn't happening close enough to a U.S. election for Republicans to profitably pretend that it’s an emergency. @zakcheneyrice writes https://t.co/OzQW15X9z8,1217920115943059476,2020-01-16T21:22:38.000Z,"New York, NY",New York Magazine,NYMag,News Media,https://www.allsides.com/news-source/new-york-magazine,71
5055,1209936918,"Honduran migrants form caravan, head to U.S. - https://t.co/G0PrYhFNYB #OANN https://t.co/tGi1xZRPbk",1217855828687872001,2020-01-16T17:07:10.000Z,NA,One America News,OANN,News Media,https://www.allsides.com/news-source/one-america-news-network-media-bias,75
5056,1209936918,Thousands Of People Attempting To Form Migrant Caravan In Honduras https://t.co/G0PrYhFNYB #OANN https://t.co/EXPwkrD2p5,1217550410862354432,2020-01-15T20:53:33.000Z,NA,One America News,OANN,News Media,https://www.allsides.com/news-source/one-america-news-network-media-bias,75
5057,1209936918,New migrant caravan en route to U.S. amid Mexico tariffs talks https://t.co/jlMSEWBW3e via @YouTube #OANN,1136683966826549248,2019-06-06T17:19:10.000Z,NA,One America News,OANN,News Media,https://www.allsides.com/news-source/one-america-news-network-media-bias,75
5058,14437914,Mexican authorities say they detained 367 people in the largest single raid on a migrant caravan since the groups started moving through the country last year. https://t.co/9ExHyblkTw,1120700978955792385,2019-04-23T14:48:29.000Z,"Arlington, VA | New York, NY",PBS NewsHour,NewsHour,News Media,https://www.allsides.com/news-source/pbs-newshour,73
5059,17469289,How does a Central American migrant caravan form? https://t.co/azwDaTlgql https://t.co/voQySzrabM,1119346866670448640,2019-04-19T21:07:44.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5060,1209936918,Mexico works to deter new migrant caravan heading north to U.S. border - https://t.co/oV0C8tYK7X #OANN https://t.co/DmuUg4pzjv,1118504051732148225,2019-04-17T13:18:41.000Z,NA,One America News,OANN,News Media,https://www.allsides.com/news-source/one-america-news-network-media-bias,75
5061,1209936918,Migrant caravan advancing toward U.S. from Southern Mexico - https://t.co/oV0C8tYK7X #OANN https://t.co/n1WkMpfjAj,1118249503503470592,2019-04-16T20:27:12.000Z,NA,One America News,OANN,News Media,https://www.allsides.com/news-source/one-america-news-network-media-bias,75
5062,20545835,DHS Secretary Wasn’t Pulling Her Weight https://t.co/PV1NlUMkUM,1115639289923145735,2019-04-09T15:35:08.000Z,United States,Newsmax,newsmax,News Media,https://www.allsides.com/news-source/newsmax,74
5063,20545835,"20,000 People in Caravan? https://t.co/6r7bgRM9Bj",1111751165451161600,2019-03-29T22:05:07.000Z,United States,Newsmax,newsmax,News Media,https://www.allsides.com/news-source/newsmax,74
